,Tesla,Nio,Rivian,Lucid Motors,Ford,General Motors,Interest Rate,CCI,Oil Prices,CPI
2022-10-25,222.4199981689453,10.630000114440918,34.4900016784668,13.920000076293945,10.885025024414062,36.242042541503906,1.79733203,102.5,84.79,6.69366641779918
2022-10-26,224.63999938964844,10.8100004196167,34.439998626708984,13.90999984741211,10.876542091369629,37.07440948486328,1.79733203,102.5,88.2,6.69366641779918
2022-10-27,225.08999633789062,9.979999542236328,34.5,13.789999961853027,11.029254913330078,37.36818313598633,1.79733203,102.5,88.55,6.69366641779918
2022-10-28,228.52000427246094,9.6899995803833,34.47999954223633,14.229999542236328,11.24984073638916,38.04386520385742,1.79733203,102.5,87.9,6.69366641779918
2022-10-31,227.5399932861328,9.670000076293945,34.970001220703125,14.289999961853027,11.343164443969727,38.43556594848633,1.79733203,102.5,86.18,6.69366641779918
2022-11-01,227.82000732421875,9.710000038146973,33.47999954223633,13.619999885559082,11.368616104125977,38.53349304199219,1.93071305,100.2,88.68,5.91661658760609
2022-11-02,214.97999572753906,9.489999771118164,31.520000457763672,13.34000015258789,11.080159187316895,37.7207145690918,1.93071305,100.2,88.93,5.91661658760609
2022-11-03,215.30999755859375,9.9399995803833,32.2400016784668,13.640000343322754,11.24984073638916,37.7109260559082,1.93071305,100.2,87.96,5.91661658760609
2022-11-04,207.47000122070312,11.680000305175781,31.989999771118164,13.890000343322754,11.461939811706543,38.19075393676758,1.93071305,100.2,92.61,5.91661658760609
2022-11-07,197.0800018310547,10.979999542236328,31.31999969482422,13.850000381469727,11.623137474060059,38.57265853881836,1.93071305,100.2,91.79,5.91661658760609
2022-11-08,191.3000030517578,10.5600004196167,31.850000381469727,13.5,11.640106201171875,38.239715576171875,1.93071305,100.2,88.91,5.91661658760609
2022-11-09,177.58999633789062,9.25,28.06999969482422,11.210000038146973,11.292259216308594,37.270263671875,1.93071305,100.2,85.83,5.91661658760609
2022-11-10,190.72000122070312,10.34000015258789,32.959999084472656,12.109999656677246,12.030372619628906,38.915401458740234,1.93071305,100.2,86.47,5.91661658760609
2022-11-11,195.97000122070312,11.5600004196167,34.900001525878906,12.90999984741211,12.301859855651855,40.26676559448242,1.93071305,100.2,88.86,5.91661658760609
2022-11-14,190.9499969482422,11.170000076293945,34.380001068115234,12.210000038146973,12.053252220153809,39.10145950317383,1.93071305,100.2,85.87,5.91661658760609
2022-11-15,194.4199981689453,11.510000228881836,35.150001525878906,12.359999656677246,12.258996963500977,39.405025482177734,1.93071305,100.2,86.82,5.91661658760609
2022-11-16,186.9199981689453,10.529999732971191,33.31999969482422,11.369999885559082,11.91608715057373,37.671749114990234,1.93071305,100.2,85.59,5.91661658760609
2022-11-17,183.1699981689453,10.670000076293945,32.06999969482422,11.460000038146973,11.924660682678223,37.838218688964844,1.93071305,100.2,81.64,5.91661658760609
2022-11-18,180.19000244140625,10.470000267028809,30.34000015258789,11.260000228881836,11.993243217468262,38.94478225708008,1.93071305,100.2,80.08,5.91661658760609
2022-11-21,167.8699951171875,10.020000457763672,28.420000076293945,10.3100004196167,11.958951950073242,38.69996643066406,1.93071305,100.2,79.73,5.91661658760609
2022-11-22,169.91000366210938,10.010000228881836,28.940000534057617,10.130000114440918,12.061823844909668,39.14063262939453,1.93071305,100.2,80.95,5.91661658760609
2022-11-23,183.1999969482422,10.5600004196167,29.709999084472656,10.25,12.027533531188965,39.2777214050293,1.93071305,100.2,77.94,5.91661658760609
2022-11-25,182.86000061035156,10.170000076293945,29.530000686645508,10.020000457763672,12.070396423339844,39.620452880859375,1.93071305,100.2,76.55,5.91661658760609
2022-11-28,182.9199981689453,10.119999885559082,28.639999389648438,9.850000381469727,11.77035140991211,38.562870025634766,1.93071305,100.2,77.24,5.91661658760609
2022-11-29,180.8300018310547,10.5,28.850000381469727,9.760000228881836,11.787497520446777,38.92519760131836,1.93071305,100.2,78.91,5.91661658760609
2022-11-30,194.6999969482422,12.779999732971191,32.040000915527344,10.140000343322754,11.91608715057373,39.718387603759766,1.93071305,100.2,80.55,5.91661658760609
2022-12-01,194.6999969482422,12.09000015258789,31.479999542236328,9.829999923706055,12.070396423339844,39.67913055419922,1.57612515,108.3,81.41,6.554622614768929
2022-12-02,194.86000061035156,13.130000114440918,31.360000610351562,10.149999618530273,11.881794929504395,39.15897750854492,1.57612515,108.3,80.34,6.554622614768929
2022-12-05,182.4499969482422,12.800000190734863,29.530000686645508,9.430000305175781,11.470305442810059,38.069583892822266,1.57612515,108.3,76.93,6.554622614768929
2022-12-06,179.82000732421875,13.239999771118164,27.889999389648438,8.649999618530273,11.384578704833984,37.31388854980469,1.57612515,108.3,74.45,6.554622614768929
2022-12-07,174.0399932861328,12.579999923706055,27.940000534057617,8.609999656677246,11.230270385742188,37.2550048828125,1.57612515,108.3,72.01,6.554622614768929
2022-12-08,173.44000244140625,13.40999984741211,28.579999923706055,8.680000305175781,11.247414588928223,37.49054718017578,1.57612515,108.3,71.79,6.554622614768929
2022-12-09,179.0500030517578,12.630000114440918,27.290000915527344,8.680000305175781,11.29885196685791,37.569061279296875,1.57612515,108.3,71.59,6.554622614768929
2022-12-12,167.82000732421875,12.489999771118164,25.610000610351562,8.279999732971191,11.538887023925781,37.77516555786133,1.57612515,108.3,73.3,6.554622614768929
2022-12-13,160.9499969482422,12.3100004196167,24.959999084472656,7.989999771118164,11.633188247680664,38.049957275390625,1.57612515,108.3,75.39,6.554622614768929
2022-12-14,156.8000030517578,12.100000381469727,24.540000915527344,7.679999828338623,11.55603313446045,37.6475715637207,1.57612515,108.3,77.28,6.554622614768929
2022-12-15,157.6699981689453,11.880000114440918,23.969999313354492,7.449999809265137,11.170260429382324,36.92131423950195,1.57612515,108.3,76.37,6.554622614768929
2022-12-16,150.22999572753906,11.600000381469727,22.479999542236328,7.369999885559082,10.390143394470215,35.47862243652344,1.57612515,108.3,74.5,6.554622614768929
2022-12-19,149.8699951171875,11.0600004196167,22.030000686645508,7.230000019073486,10.021513938903809,34.762168884277344,1.57612515,108.3,75.67,6.554622614768929
2022-12-20,137.8000030517578,11.09000015258789,21.399999618530273,7.230000019073486,9.832916259765625,34.546260833740234,1.57612515,108.3,76.02,6.554622614768929
2022-12-21,137.57000732421875,11.609999656677246,21.030000686645508,7.179999828338623,10.09867000579834,35.23326110839844,1.57612515,108.3,78.42,6.554622614768929
2022-12-22,125.3499984741211,11.289999961853027,19.729999542236328,6.889999866485596,9.695752143859863,32.90727233886719,1.57612515,108.3,78.24,6.554622614768929
2022-12-23,123.1500015258789,10.970000267028809,19.139999389648438,6.699999809265137,9.738615036010742,33.20170974731445,1.57612515,108.3,79.35,6.554622614768929
2022-12-27,109.0999984741211,10.0600004196167,17.739999771118164,6.199999809265137,9.601451873779297,32.701175689697266,1.57612515,108.3,79.87,6.554622614768929
2022-12-28,112.70999908447266,9.800000190734863,17.739999771118164,6.380000114440918,9.387134552001953,31.92584800720215,1.57612515,108.3,78.96,6.554622614768929
2022-12-29,121.81999969482422,9.989999771118164,18.729999542236328,6.699999809265137,9.892924308776855,33.044673919677734,1.57612515,108.3,78.71,6.554622614768929
2022-12-30,123.18000030517578,9.75,18.43000030517578,6.829999923706055,9.97007942199707,33.015228271484375,1.57612515,108.3,80.51,6.554622614768929
2023-01-03,108.0999984741211,9.630000114440918,17.34000015258789,6.170000076293945,10.012943267822266,33.191890716552734,1.78309897,107.1,77.21,7.40659988402694
2023-01-04,113.63999938964844,10.630000114440918,17.709999084472656,6.480000019073486,10.295845031738281,34.04573059082031,1.78309897,107.1,72.84,7.40659988402694
2023-01-05,110.33999633789062,10.859999656677246,16.559999465942383,6.25,10.501588821411133,34.349979400634766,1.78309897,107.1,73.67,7.40659988402694
2023-01-06,113.05999755859375,10.369999885559082,16.399999618530273,6.360000133514404,10.784488677978516,35.243072509765625,1.78309897,107.1,73.73,7.40659988402694
2023-01-09,119.7699966430664,10.760000228881836,16.6200008392334,6.78000020980835,10.878787994384766,35.25288391113281,1.78309897,107.1,74.63,7.40659988402694
2023-01-10,118.8499984741211,11.239999771118164,16.450000762939453,7.190000057220459,11.007377624511719,36.4207878112793,1.78309897,107.1,74.71,7.40659988402694
2023-01-11,123.22000122070312,11.510000228881836,17.079999923706055,7.929999828338623,11.333142280578613,37.11760711669922,1.78309897,107.1,77.71,7.40659988402694
2023-01-12,123.55999755859375,11.8100004196167,17.579999923706055,8.3100004196167,11.513169288635254,37.618133544921875,1.78309897,107.1,78.39,7.40659988402694
2023-01-13,122.4000015258789,11.800000190734863,16.450000762939453,8.149999618530273,10.904505729675293,35.831932067871094,1.78309897,107.1,80.07,7.40659988402694
2023-01-17,131.49000549316406,11.40999984741211,16.93000030517578,8.050000190734863,10.86164379119873,35.930076599121094,1.78309897,107.1,80.18,7.40659988402694
2023-01-18,128.77999877929688,11.010000228881836,16.5,8.15999984741211,10.638751029968262,35.76323318481445,1.78309897,107.1,79.48,7.40659988402694
2023-01-19,127.16999816894531,10.770000457763672,15.789999961853027,7.449999809265137,10.441579818725586,35.0664176940918,1.78309897,107.1,80.58,7.40659988402694
2023-01-20,133.4199981689453,11.069999694824219,16.229999542236328,7.820000171661377,10.630179405212402,34.69347381591797,1.78309897,107.1,81.4,7.40659988402694
2023-01-23,143.75,12.0600004196167,18.100000381469727,8.819999694824219,10.973087310791016,35.76323318481445,1.78309897,107.1,81.62,7.40659988402694
2023-01-24,143.88999938964844,11.680000305175781,18.049999237060547,8.600000381469727,10.921650886535645,35.52769088745117,1.78309897,107.1,80.26,7.40659988402694
2023-01-25,144.42999267578125,11.630000114440918,18.690000534057617,8.869999885559082,10.96451473236084,35.64546585083008,1.78309897,107.1,80.15,7.40659988402694
2023-01-26,160.27000427246094,12.170000076293945,18.309999465942383,9.0,11.075960159301758,35.802486419677734,1.78309897,107.1,81.01,7.40659988402694
2023-01-27,177.89999389648438,12.710000038146973,19.829999923706055,12.869999885559082,11.376005172729492,37.24518966674805,1.78309897,107.1,79.38,7.40659988402694
2023-01-30,166.66000366210938,12.020000457763672,18.040000915527344,11.75,11.050243377685547,35.61602020263672,1.78309897,107.1,77.9,7.40659988402694
2023-01-31,173.22000122070312,12.069999694824219,19.399999618530273,11.6899995803833,11.581751823425293,38.589744567871094,1.78309897,107.1,78.87,7.40659988402694
2023-02-01,181.41000366210938,12.100000381469727,19.709999084472656,11.845000267028809,11.821788787841797,38.57011032104492,1.42020217,102.9,76.7,7.880495894967001
2023-02-02,188.27000427246094,11.960000038146973,20.8799991607666,12.069999694824219,12.276141166687012,40.7292594909668,1.42020217,102.9,76.0,7.880495894967001
2023-02-03,189.97999572753906,11.1899995803833,19.899999618530273,11.619999885559082,11.341714859008789,40.36613082885742,1.42020217,102.9,73.23,7.880495894967001
2023-02-06,194.75999450683594,10.930000305175781,20.219999313354492,11.960000038146973,11.264561653137207,40.57223129272461,1.42020217,102.9,74.46,7.880495894967001
2023-02-07,196.80999755859375,10.920000076293945,19.90999984741211,11.569999694824219,11.530315399169922,40.63112258911133,1.42020217,102.9,77.59,7.880495894967001
2023-02-08,201.2899932861328,10.649999618530273,20.079999923706055,11.529999732971191,11.504596710205078,40.79795837402344,1.42020217,102.9,78.48,7.880495894967001
2023-02-09,207.32000732421875,10.470000267028809,19.420000076293945,10.3100004196167,11.564604759216309,40.856849670410156,1.42020217,102.9,77.66,7.880495894967001
2023-02-10,196.88999938964844,10.3100004196167,18.850000381469727,10.029999732971191,11.601057052612305,40.5820426940918,1.42020217,102.9,79.76,7.880495894967001
2023-02-13,194.63999938964844,10.3100004196167,18.920000076293945,10.199999809265137,11.929132461547852,41.239601135253906,1.42020217,102.9,79.16,7.880495894967001
2023-02-14,209.25,10.3100004196167,19.489999771118164,10.329999923706055,11.819775581359863,41.64198303222656,1.42020217,102.9,78.84,7.880495894967001
2023-02-15,214.24000549316406,10.5,21.149999618530273,11.010000228881836,11.78332233428955,42.15232849121094,1.42020217,102.9,78.5,7.880495894967001
2023-02-16,202.0399932861328,10.1899995803833,20.68000030517578,10.630000114440918,11.765094757080078,42.29954147338867,1.42020217,102.9,78.49,7.880495894967001
2023-02-17,208.30999755859375,10.1899995803833,20.219999313354492,10.930000305175781,11.746869087219238,42.36824035644531,1.42020217,102.9,76.33,7.880495894967001
2023-02-21,197.3699951171875,10.029999732971191,19.079999923706055,9.899999618530273,11.118062019348145,40.36613082885742,1.42020217,102.9,76.05,7.880495894967001
2023-02-22,200.86000061035156,10.180000305175781,19.020000457763672,9.979999542236328,11.12717342376709,40.13058090209961,1.42020217,102.9,73.95,7.880495894967001
2023-02-23,202.07000732421875,9.789999961853027,18.18000030517578,8.789999961853027,10.999588966369629,38.52104187011719,1.42020217,102.9,75.39,7.880495894967001
2023-02-24,196.8800048828125,9.300000190734863,17.31999969482422,8.510000228881836,10.82643985748291,38.45234298706055,1.42020217,102.9,76.45,7.880495894967001
2023-02-27,207.6300048828125,9.329999923706055,18.450000762939453,8.760000228881836,10.990476608276367,38.579933166503906,1.42020217,102.9,75.68,7.880495894967001
2023-02-28,205.7100067138672,9.390000343322754,19.299999237060547,9.130000114440918,10.999588966369629,38.0205192565918,1.42020217,102.9,77.05,7.880495894967001
2023-03-01,202.77000427246094,8.829999923706055,15.760000228881836,8.619999885559082,11.227417945861816,38.00088882446289,2.05963636,104.2,77.69,4.62475076644842
2023-03-02,190.89999389648438,9.09000015258789,15.720000267028809,8.529999732971191,11.437020301818848,38.886226654052734,2.05963636,104.2,77.88,4.62475076644842
2023-03-03,197.7899932861328,9.569999694824219,16.920000076293945,8.9399995803833,11.92002010345459,40.34212875366211,2.05963636,104.2,79.85,4.62475076644842
2023-03-06,193.80999755859375,9.3100004196167,17.1299991607666,8.819999694824219,11.828886985778809,39.7912483215332,2.05963636,104.2,80.46,4.62475076644842
2023-03-07,187.7100067138672,8.970000267028809,14.640000343322754,8.3100004196167,11.692190170288086,39.092811584472656,2.05963636,104.2,77.58,4.62475076644842
2023-03-08,182.0,9.180000305175781,15.130000114440918,8.34000015258789,11.828886985778809,39.11248779296875,2.05963636,104.2,76.48,4.62475076644842
2023-03-09,172.9199981689453,8.789999961853027,14.529999732971191,8.0,11.3458890914917,37.20408248901367,2.05963636,104.2,75.72,4.62475076644842
2023-03-10,173.44000244140625,8.510000228881836,14.15999984741211,7.869999885559082,11.026928901672363,35.92525100708008,2.05963636,104.2,76.68,4.62475076644842
2023-03-13,174.47999572753906,8.550000190734863,13.729999542236328,7.840000152587891,10.963135719299316,35.17762756347656,2.05963636,104.2,74.63,4.62475076644842
2023-03-14,183.25999450683594,8.420000076293945,13.210000038146973,7.539999961853027,10.8720064163208,35.02022933959961,2.05963636,104.2,71.9,4.62475076644842
2023-03-15,180.4499969482422,8.25,13.029999732971191,7.400000095367432,10.671516418457031,33.77092361450195,2.05963636,104.2,68.26,4.62475076644842
2023-03-16,184.1300048828125,8.5,13.460000038146973,7.829999923706055,10.771760940551758,34.04636001586914,2.05963636,104.2,68.24,4.62475076644842
2023-03-17,180.1300048828125,8.260000228881836,13.010000228881836,7.690000057220459,10.29787540435791,32.836387634277344,2.05963636,104.2,66.74,4.62475076644842
2023-03-20,183.25,8.75,13.020000457763672,7.699999809265137,10.188518524169922,33.072479248046875,2.05963636,104.2,67.44,4.62475076644842
2023-03-21,197.5800018310547,9.270000457763672,13.609999656677246,8.1899995803833,10.68062973022461,34.528377532958984,2.05963636,104.2,69.33,4.62475076644842
2023-03-22,191.14999389648438,9.09000015258789,13.289999961853027,7.929999828338623,10.461913108825684,33.495479583740234,2.05963636,104.2,69.97,4.62475076644842
2023-03-23,192.22000122070312,9.270000457763672,13.710000038146973,8.1899995803833,10.407235145568848,33.19053268432617,2.05963636,104.2,69.54,4.62475076644842
2023-03-24,190.41000366210938,9.069999694824219,13.619999885559082,8.1899995803833,10.489252090454102,33.161014556884766,2.05963636,104.2,69.26,4.62475076644842
2023-03-27,191.80999755859375,8.930000305175781,13.3100004196167,8.140000343322754,10.498366355895996,33.88896560668945,2.05963636,104.2,72.81,4.62475076644842
2023-03-28,189.19000244140625,9.199999809265137,12.960000038146973,7.550000190734863,10.571269989013672,33.6627082824707,2.05963636,104.2,73.74,4.62475076644842
2023-03-29,193.8800048828125,9.829999923706055,14.239999771118164,7.699999809265137,10.981364250183105,35.11860656738281,2.05963636,104.2,72.87,4.62475076644842
2023-03-30,195.27999877929688,10.460000038146973,14.399999618530273,7.619999885559082,11.200078964233398,35.40388870239258,2.05963636,104.2,74.39,4.62475076644842
2023-03-31,207.4600067138672,10.510000228881836,15.479999542236328,8.039999961853027,11.482587814331055,36.082645416259766,2.05963636,104.2,75.67,4.62475076644842
2023-04-03,194.77000427246094,9.800000190734863,15.229999542236328,7.900000095367432,11.555492401123047,35.679325103759766,1.44391386,101.3,80.41,5.186168013480691
2023-04-04,192.5800018310547,9.210000038146973,15.380000114440918,7.900000095367432,11.591944694519043,35.157955169677734,1.44391386,101.3,81.02,5.186168013480691
2023-04-05,185.52000427246094,8.960000038146973,14.630000114440918,7.699999809265137,11.327664375305176,34.51853942871094,1.44391386,101.3,80.51,5.186168013480691
2023-04-06,185.05999755859375,9.010000228881836,14.470000267028809,7.699999809265137,11.236531257629395,34.02668380737305,1.44391386,101.3,80.7,5.186168013480691
2023-04-10,184.50999450683594,9.050000190734863,14.8100004196167,8.029999732971191,11.591944694519043,35.14811706542969,1.44391386,101.3,79.85,5.186168013480691
2023-04-11,186.7899932861328,9.520000457763672,14.739999771118164,8.460000038146973,11.728642463684082,34.83333206176758,1.44391386,101.3,81.47,5.186168013480691
2023-04-12,180.5399932861328,9.010000228881836,14.1899995803833,8.130000114440918,11.546379089355469,34.05619430541992,1.44391386,101.3,83.13,5.186168013480691
2023-04-13,185.89999389648438,9.100000381469727,14.369999885559082,8.25,11.355002403259277,33.967655181884766,1.44391386,101.3,82.28,5.186168013480691
2023-04-14,185.0,9.270000457763672,13.380000114440918,7.730000019073486,11.409682273864746,33.928314208984375,1.44391386,101.3,82.52,5.186168013480691
2023-04-17,187.0399932861328,9.829999923706055,13.729999542236328,7.949999809265137,11.555492401123047,34.567718505859375,1.44391386,101.3,80.86,5.186168013480691
2023-04-18,184.30999755859375,9.470000267028809,13.430000305175781,7.829999923706055,11.601057052612305,34.754634857177734,1.44391386,101.3,80.93,5.186168013480691
2023-04-19,180.58999633789062,8.789999961853027,12.819999694824219,7.619999885559082,11.136287689208984,34.016845703125,1.44391386,101.3,78.88,5.186168013480691
2023-04-20,162.99000549316406,8.279999732971191,12.350000381469727,7.070000171661377,10.817326545715332,32.99378204345703,1.44391386,101.3,77.29,5.186168013480691
2023-04-21,165.0800018310547,8.329999923706055,12.25,7.03000020980835,10.762648582458496,33.00362014770508,1.44391386,101.3,77.87,5.186168013480691
2023-04-24,162.5500030517578,8.289999961853027,12.359999656677246,7.0,11.0816068649292,33.7315673828125,1.44391386,101.3,78.59,5.186168013480691
2023-04-25,160.6699981689453,7.900000095367432,12.0,6.739999771118164,10.860160827636719,32.37403869628906,1.44391386,101.3,77.07,5.186168013480691
2023-04-26,153.75,7.679999828338623,12.039999961853027,7.21999979019165,10.647940635681152,31.695281982421875,1.44391386,101.3,74.41,5.186168013480691
2023-04-27,160.19000244140625,7.96999979019165,12.670000076293945,8.170000076293945,10.712529182434082,32.187137603759766,1.44391386,101.3,74.79,5.186168013480691
2023-04-28,164.30999755859375,7.869999885559082,12.819999694824219,7.940000057220459,10.961657524108887,32.50192642211914,1.44391386,101.3,76.78,5.186168013480691
2023-05-01,161.8300018310547,7.809999942779541,12.649999618530273,7.320000171661377,11.1277437210083,32.93475341796875,1.53690406,102.3,75.62,4.83841780786021
2023-05-02,160.30999755859375,7.449999809265137,12.680000305175781,7.269999980926514,10.887842178344727,32.54127883911133,1.53690406,102.3,71.62,4.83841780786021
2023-05-03,160.61000061035156,7.639999866485596,12.8100004196167,7.409999847412109,10.87861442565918,31.951047897338867,1.53690406,102.3,67.24,4.83841780786021
2023-05-04,161.1999969482422,8.0600004196167,12.949999809265137,7.380000114440918,10.666394233703613,31.17391014099121,1.53690406,102.3,68.74,4.83841780786021
2023-05-05,170.05999755859375,8.149999618530273,13.40999984741211,7.730000019073486,11.063155174255371,32.71833801269531,1.53690406,102.3,71.34,4.83841780786021
2023-05-08,171.7899932861328,8.270000457763672,13.869999885559082,7.710000038146973,11.090835571289062,33.1118278503418,1.53690406,102.3,73.0,4.83841780786021
2023-05-09,169.14999389648438,8.15999984741211,13.859999656677246,7.28000020980835,10.94320297241211,32.73801803588867,1.53690406,102.3,73.61,4.83841780786021
2023-05-10,168.5399932861328,8.130000114440918,14.109999656677246,7.159999847412109,10.970884323120117,32.54127883911133,1.53690406,102.3,72.89,4.83841780786021
2023-05-11,172.0800018310547,8.449999809265137,13.84000015258789,7.059999942779541,10.952430725097656,32.580623626708984,1.53690406,102.3,71.32,4.83841780786021
2023-05-12,167.97999572753906,7.949999809265137,12.90999984741211,7.039999961853027,10.767890930175781,31.87234878540039,1.53690406,102.3,70.04,4.83841780786021
2023-05-15,166.35000610351562,8.25,13.4399995803833,7.170000076293945,10.74021053314209,31.84283447265625,1.53690406,102.3,71.48,4.83841780786021
2023-05-16,166.52000427246094,7.909999847412109,13.079999923706055,6.980000019073486,10.38035774230957,31.026355743408203,1.53690406,102.3,70.63,4.83841780786021
2023-05-17,173.86000061035156,8.029999732971191,13.40999984741211,7.230000019073486,10.611031532287598,31.911693572998047,1.53690406,102.3,72.68,4.83841780786021
2023-05-18,176.88999938964844,7.820000171661377,13.539999961853027,7.289999961853027,10.74021053314209,32.36420822143555,1.53690406,102.3,71.99,4.83841780786021
2023-05-19,180.13999938964844,8.069999694824219,13.470000267028809,7.179999828338623,10.749436378479004,32.12811279296875,1.53690406,102.3,71.55,4.83841780786021
2023-05-22,188.8699951171875,8.789999961853027,14.229999542236328,7.650000095367432,10.730982780456543,32.32485580444336,1.53690406,102.3,71.99,4.83841780786021
2023-05-23,185.77000427246094,8.75,14.199999809265137,7.550000190734863,10.82325267791748,32.875732421875,1.53690406,102.3,73.81,4.83841780786021
2023-05-24,182.89999389648438,7.920000076293945,14.380000114440918,7.489999771118164,10.454174041748047,31.75429916381836,1.53690406,102.3,74.21,4.83841780786021
2023-05-25,184.47000122070312,7.539999961853027,14.569999694824219,7.610000133514404,10.5003080368042,31.882183074951172,1.53690406,102.3,71.79,4.83841780786021
2023-05-26,193.1699981689453,7.699999809265137,15.140000343322754,7.869999885559082,11.155424118041992,32.74785232543945,1.53690406,102.3,72.67,4.83841780786021
2023-05-30,201.16000366210938,7.409999847412109,14.869999885559082,7.710000038146973,11.61677360534668,32.81671142578125,1.53690406,102.3,69.54,4.83841780786021
2023-05-31,203.92999267578125,7.53000020980835,14.729999542236328,7.760000228881836,11.072381973266602,31.882183074951172,1.53690406,102.3,67.69,4.83841780786021
2023-06-01,207.52000427246094,7.539999961853027,14.579999923706055,6.5,11.17387866973877,32.57270431518555,1.06063107,109.7,70.07,4.39642524892616
2023-06-02,213.97000122070312,7.559999942779541,14.479999542236328,6.599999904632568,11.432233810424805,33.815635681152344,1.06063107,109.7,71.74,4.39642524892616
2023-06-05,217.61000061035156,7.670000076293945,14.34000015258789,6.590000152587891,11.61677360534668,33.667667388916016,1.06063107,109.7,71.94,4.39642524892616
2023-06-06,221.30999755859375,7.880000114440918,14.5,6.900000095367432,11.93049144744873,34.76263427734375,1.06063107,109.7,71.76,4.39642524892616
2023-06-07,224.57000732421875,7.760000228881836,13.819999694824219,6.400000095367432,12.539471626281738,35.72935485839844,1.06063107,109.7,72.42,4.39642524892616
2023-06-08,234.86000061035156,7.789999961853027,14.050000190734863,6.28000020980835,12.530244827270508,35.3643684387207,1.06063107,109.7,70.89,4.39642524892616
2023-06-09,244.39999389648438,7.730000019073486,13.869999885559082,6.210000038146973,12.677876472473145,35.73921585083008,1.06063107,109.7,70.17,4.39642524892616
2023-06-12,249.8300018310547,8.399999618530273,14.0,6.269999980926514,12.71478271484375,36.173255920410156,1.06063107,109.7,67.35,4.39642524892616
2023-06-13,258.7099914550781,8.890000343322754,15.25,6.550000190734863,13.037729263305664,37.13998794555664,1.06063107,109.7,69.42,4.39642524892616
2023-06-14,256.7900085449219,9.050000190734863,14.739999771118164,6.400000095367432,13.102317810058594,36.853912353515625,1.06063107,109.7,68.52,4.39642524892616
2023-06-15,255.89999389648438,9.789999961853027,15.239999771118164,6.590000152587891,13.332992553710938,37.514835357666016,1.06063107,109.7,70.68,4.39642524892616
2023-06-16,260.5400085449219,9.399999618530273,14.880000114440918,6.480000019073486,13.30531120300293,37.44578552246094,1.06063107,109.7,71.78,4.39642524892616
2023-06-20,274.45001220703125,9.350000381469727,15.699999809265137,6.320000171661377,13.120772361755371,36.814453125,1.06063107,109.7,70.5,4.39642524892616
2023-06-21,259.4599914550781,9.069999694824219,14.619999885559082,6.050000190734863,12.936232566833496,36.50864791870117,1.06063107,109.7,72.52,4.39642524892616
2023-06-22,264.6099853515625,8.920000076293945,14.149999618530273,5.730000019073486,13.093091011047363,36.16339111328125,1.06063107,109.7,69.36,4.39642524892616
2023-06-23,256.6000061035156,8.430000305175781,13.529999732971191,5.46999979019165,12.936232566833496,35.68989944458008,1.06063107,109.7,69.16,4.39642524892616
2023-06-26,241.0500030517578,8.399999618530273,13.449999809265137,5.550000190734863,13.019274711608887,36.202850341796875,1.06063107,109.7,69.53,4.39642524892616
2023-06-27,250.2100067138672,9.34000015258789,13.9399995803833,6.099999904632568,13.2960844039917,36.972286224365234,1.06063107,109.7,68.03,4.39642524892616
2023-06-28,256.239990234375,9.520000457763672,14.640000343322754,6.420000076293945,13.646709442138672,37.67266845703125,1.06063107,109.7,69.56,4.39642524892616
2023-06-29,257.5,9.390000343322754,16.010000228881836,6.880000114440918,13.794341087341309,37.682533264160156,1.06063107,109.7,69.59,4.39642524892616
2023-06-30,261.7699890136719,9.6899995803833,16.65999984741211,6.889999866485596,13.960428237915039,38.03765869140625,1.06063107,109.7,70.64,4.39642524892616
2023-07-03,279.82000732421875,10.029999732971191,19.559999465942383,7.389999866485596,14.06192398071289,38.4322395324707,1.4260473,117.0,69.79,2.49077584715136
2023-07-05,282.4800109863281,10.220000267028809,20.43000030517578,7.409999847412109,14.163420677185059,38.88600158691406,1.4260473,117.0,71.79,2.49077584715136
2023-07-06,276.5400085449219,9.5600004196167,21.6200008392334,7.079999923706055,13.822023391723633,38.92546463012695,1.4260473,117.0,71.84,2.49077584715136
2023-07-07,274.42999267578125,9.989999771118164,24.700000762939453,7.449999809265137,13.822023391723633,39.07343292236328,1.4260473,117.0,73.86,2.49077584715136
2023-07-10,269.6099853515625,10.779999732971191,25.510000228881836,7.929999828338623,13.905064582824707,39.103023529052734,1.4260473,117.0,74.1,2.49077584715136
2023-07-11,269.7900085449219,10.8100004196167,24.850000381469727,8.119999885559082,14.05269718170166,39.42855453491211,1.4260473,117.0,74.83,2.49077584715136
2023-07-12,271.989990234375,11.15999984741211,25.90999984741211,7.159999847412109,14.04347038269043,39.86259841918945,1.4260473,117.0,75.75,2.49077584715136
2023-07-13,277.8999938964844,10.760000228881836,25.520000457763672,7.119999885559082,14.015788078308105,39.951377868652344,1.4260473,117.0,77.23,2.49077584715136
2023-07-14,281.3800048828125,10.539999961853027,24.81999969482422,6.699999809265137,13.822023391723633,39.45814895629883,1.4260473,117.0,75.27,2.49077584715136
2023-07-17,290.3800048828125,10.5600004196167,23.989999771118164,7.03000020980835,13.000821113586426,38.22507858276367,1.4260473,117.0,74.1,2.49077584715136
2023-07-18,293.3399963378906,10.420000076293945,24.690000534057617,7.039999961853027,13.074637413024902,38.599937438964844,1.4260473,117.0,75.75,2.49077584715136
